cnpj,razao_social,nome_fantasia,cep,endereco,bairro,cidade,uf,telefone,whatsapp,canal_preferencial,latitude,longitude,ativo,service_radius_km,prioridade,atende_empresarial,atende_residencial
10832213,ORGANIZACAO CHAMA AZUL LTDA,,,,,,,,,,,,True,,0,True,True
17277813,ORGANIZACAO LOUREIRO LTDA,,,,,,,,,,,,True,,0,True,True
17277813,ORGANIZACAO LOUREIRO LTDA,,,,,,,,,,,,True,,0,True,True
00959766000106,OURO GAS LTDA,,,,,,,,,,,,True,,0,True,True
39517813,OURO NEGRO GAS LTDA,,,,,,,,,,,,True,,0,True,True
12081513,OURO VERDE REVENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
6635913,OXIMIL OXIGENIO MINAS GERAIS LTDA,,,,,,,,,,,,True,,0,True,True
38924713,PANELA GAS E AGUA MINERAL LTDA,,,,,,,,,,,,True,,0,True,True
13353513,PARAISO GAS LTDA,,,,,,,,,,,,True,,0,True,True
21382513,PATOS GAS LTDA,,,,,,,,,,,,True,,0,True,True
41636113,PATROCINIO GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
19412313,PAULO ROBERTO DE CAMPOS JUNIOR COMERCIAL,,,,,,,,,,,,True,,0,True,True
15303413,PELE E OSSO GAS AGUA E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
18213313,PICOLINO DISTRIBUIDORA DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
12435713,PIERO CARLINI DE OLIVEIRA SILVA COSTA LTDA,,,,,,,,,,,,True,,0,True,True
12435713,PIERO CARLINI DE OLIVEIRA SILVA COSTA LTDA,,,,,,,,,,,,True,,0,True,True
47110113,PLANETA DE PAULA E PAULINO GAS COMERCIO UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
18764113,POSTO LILITO LTDA,,,,,,,,,,,,True,,0,True,True
71476813,POSTO MATTOS LTDA,,,,,,,,,,,,True,,0,True,True
64355213,POSTO VISTA ALEGRE LTDA,,,,,,,,,,,,True,,0,True,True
04506801000184,POWER GAS LTDA,,,,,,,,,,,,True,,0,True,True
06298360000106,QDS GAS LTDA,,,,,,,,,,,,True,,0,True,True
46718913,QUERO MAIS GAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
23705813,RAJE GAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
07630107000162,RAPIDO GAS DISTRIBUIDOR E COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
50050213,RAYANE APARECIDA DE JESUS,,,,,,,,,,,,True,,0,True,True
04711306000107,RC GAS LTDA,,,,,,,,,,,,True,,0,True,True
42716713,RCS GAS LTDA,,,,,,,,,,,,True,,0,True,True
41214113,REAL GAS E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
50923513,REGIONAL GAS E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
38027413,REI DO GAS RETIRO LTDA,,,,,,,,,,,,True,,0,True,True
21121313,REINALDO DE MELO VIEIRA,,,,,,,,,,,,True,,0,True,True
10261613,RENATO CARDOSO NEVES,,,,,,,,,,,,True,,0,True,True
31792113,RENATO ROBERTO SILVA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
38268713,RIBEIRO LIMA GAS LTDA,,,,,,,,,,,,True,,0,True,True
15363713,RITA DO AMOR DIVINO DINIS,,,,,,,,,,,,True,,0,True,True
12363313,RIVALDO VIANA DA SILVA,,,,,,,,,,,,True,,0,True,True
2483213,RN GAS LTDA,,,,,,,,,,,,True,,0,True,True
3964913,ROBERTO PEREIRA,,,,,,,,,,,,True,,0,True,True
38149713,ROCK DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
2380813,RODNEY ROCK OLIVEIRA VALO,,,,,,,,,,,,True,,0,True,True
44058313,RODRIGO CARDOSO GAS,,,,,,,,,,,,True,,0,True,True
1938213,RODRIGO DOS SANTOS RIBEIRO LTDA,,,,,,,,,,,,True,,0,True,True
38031313,RODRIGO RAMOS QUEIROS,,,,,,,,,,,,True,,0,True,True
03788290000259,ROGERIO ADRIANO FERNANDES MARQUES,,,,,,,,,,,,True,,0,True,True
39968613,ROGERIO EMILIANO,,,,,,,,,,,,True,,0,True,True
09432773000111,ROGERIO FERREIRA DA ROCHA,,,,,,,,,,,,True,,0,True,True
41744813,ROLDGAS LTDA,,,,,,,,,,,,True,,0,True,True
71018813,RONAN DA SILVA MAGALHAES,,,,,,,,,,,,True,,0,True,True
06281137000148,ROSANGELA NATIVIDADE FERREIRA,,,,,,,,,,,,True,,0,True,True
4643713,ROTA GAS LTDA,,,,,,,,,,,,True,,0,True,True
141113,RP GAS LTDA,,,,,,,,,,,,True,,0,True,True
44439113,R R DOS SANTOS LTDA,,,,,,,,,,,,True,,0,True,True
3285913,RR GAS COMERCIO EM GERAL LTDA,,,,,,,,,,,,True,,0,True,True
35532213,RSM DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
20276413,RUBENS PEREIRA COSTA,,,,,,,,,,,,True,,0,True,True
04425847000179,SANTOS E TEIXEIRA COMERCIO E TRANSPORTES DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
02610036000112,SEBASTIAO DE OLIVEIRA JORGE,,,,,,,,,,,,True,,0,True,True
19882513,SERGIO DE JESUS 02792587636,,,,,,,,,,,,True,,0,True,True
19441913,SIDNEY EUCLIDES DOS SANTOS,,,,,,,,,,,,True,,0,True,True
08053024000110,SIDNEY JOAO RAFAEL,,,,,,,,,,,,True,,0,True,True
05163421000157,SJ COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05196410000173,SJ GAS LTDA,,,,,,,,,,,,True,,0,True,True
51925813,SJT GAS SUPREMO LTDA,,,,,,,,,,,,True,,0,True,True
12825313,SMART GAS LTDA,,,,,,,,,,,,True,,0,True,True
04959288000187,SOLIGAS COMERCIO TRANSPORTES EIRELI,,,,,,,,,,,,True,,0,True,True
08379652000271,SUPERMERCADO DO NORTE LTDA,,,,,,,,,,,,True,,0,True,True
07789824000212,SUPERMERCADO GUIA LTDA,,,,,,,,,,,,True,,0,True,True
02982404000749,SUPERMERCADO JOSE SILVA LTDA,,,,,,,,,,,,True,,0,True,True
02982404000315,SUPERMERCADO JOSE SILVA LTDA,,,,,,,,,,,,True,,0,True,True
00950645000519,SUPERMERCADO SIMOES SIMOES EIRELI,,,,,,,,,,,,True,,0,True,True
00950645000608,SUPERMERCADO SIMOES SIMOES EIRELI,,,,,,,,,,,,True,,0,True,True
00950645000357,SUPERMERCADO SIMOES SIMOES EIRELI,,,,,,,,,,,,True,,0,True,True
25256913,TARTON GAS COM EIRELI,,,,,,,,,,,,True,,0,True,True
05914086000181,TATIGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
22134513,TELE ENTREGA AGUIAR LTDA,,,,,,,,,,,,True,,0,True,True
09663175000153,TELE GAS CASTANHEIRA LTDA,,,,,,,,,,,,True,,0,True,True
10644313,TELEGAS DO DINHO LTDA,,,,,,,,,,,,True,,0,True,True
53174313,TELEGAS DO LUCAS LTDA,,,,,,,,,,,,True,,0,True,True
09291975000190,TELEGAS DOS IRM MARTINS LTDA,,,,,,,,,,,,True,,0,True,True
59847513,TELEGAS DO TIAO LTDA,,,,,,,,,,,,True,,0,True,True
18475213,TELE GAS E BEBIDAS ITALIA LTDA,,,,,,,,,,,,True,,0,True,True
5032213,TELEGAS EBENEZER LTDA,,,,,,,,,,,,True,,0,True,True
31320713,TELEGAS FOGO AZUL LTDA,,,,,,,,,,,,True,,0,True,True
52031813,TELE GAS HL LTDA,,,,,,,,,,,,True,,0,True,True
37044913,TELEGAS KABO LTDA,,,,,,,,,,,,True,,0,True,True
42045813,TELEGAS SILVEIRA LTDA,,,,,,,,,,,,True,,0,True,True
07001380000128,TELEGAS ZE DO FRANGO LTDA,,,,,,,,,,,,True,,0,True,True
03455827000188,TELE TUDO IRMAOS VIEIRA LTDA,,,,,,,,,,,,True,,0,True,True
37264513,TEU GAS COMERCIO LTDA,,,,,,,,,,,,True,,0,True,True
07899481000168,THIAGO RODRIGUES MORAIS CPF 07606937656,,,,,,,,,,,,True,,0,True,True
48308513,TOP GAS COMERCIO DE GAS UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
46187513,TOP GAS SIM LTDA,,,,,,,,,,,,True,,0,True,True
09031736000100,TOTAL DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
06044995000250,TOZINHO GAS LTDA,,,,,,,,,,,,True,,0,True,True
06044995000179,TOZINHO GAS LTDA,,,,,,,,,,,,True,,0,True,True
00829241000229,TRANQUILINO VIEIRA SOBRINHO,,,,,,,,,,,,True,,0,True,True
42899713,TRANSGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
10958113,TRANS GAS LTDA,,,,,,,,,,,,True,,0,True,True
18362213,TRANSPORTADORA E DISTRIBUIDORA DE COMBUSTIVEIS INDAIA LTDA,,,,,,,,,,,,True,,0,True,True
18209113,TREVO GAS LTDA,,,,,,,,,,,,True,,0,True,True
11797913,TRIANGULO GAS LTDA,,,,,,,,,,,,True,,0,True,True
45787913,TUBARAO GAS LTDA,,,,,,,,,,,,True,,0,True,True
51137913,VALE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
22713413,VANDERLEY COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
07919932000181,VANESSA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
33237813,VANUSA ALVES GONDIM,,,,,,,,,,,,True,,0,True,True
02131205000131,VASCONCELOS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
09557393000103,VENEZA NACIONAL GAS LTDA,,,,,,,,,,,,True,,0,True,True
71385213,VIDGAZ LTDA,,,,,,,,,,,,True,,0,True,True
38405313,VIKIGAS LTDA,,,,,,,,,,,,True,,0,True,True
32604513,VIP COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
27668513,VISTA DO SOL COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
13552213,VITORIA GAS MACHADO LTDA,,,,,,,,,,,,True,,0,True,True
5367513,VITORIA GAS SANTA LUZIA LTDA,,,,,,,,,,,,True,,0,True,True
46147813,WAGNER SOARES SIRIO,,,,,,,,,,,,True,,0,True,True
36342713,WANDERSON GAS LTDA,,,,,,,,,,,,True,,0,True,True
47438613,WCL GAS LTDA,,,,,,,,,,,,True,,0,True,True
22630813,WEJ COM DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47459113,WENDERSON DOS ANJOS RODRIGUES,,,,,,,,,,,,True,,0,True,True
33843113,WESLEN CESAR BARBOSA TEIXEIRA,,,,,,,,,,,,True,,0,True,True
50363313,WESLEY LOPES BARBOSA,,,,,,,,,,,,True,,0,True,True
39670913,WILLIAM MEDEIROS GOMES 01773826603,,,,,,,,,,,,True,,0,True,True
32302113,WILSON GAS LTDA,,,,,,,,,,,,True,,0,True,True
11006613,W M DE SOUZA WEBDERSIN M DE SOUZA DISTRIBUIDORA DE GAS,,,,,,,,,,,,True,,0,True,True
11149913,XARA GAS LTDA,,,,,,,,,,,,True,,0,True,True
05410021000107,ZELINA ALVES DA SILVA GATO EIRELI,,,,,,,,,,,,True,,0,True,True
34153113,ADELICE TRANSPORTES EIRELI,,,,,,,,,,,,True,,0,True,True
33782813,AGP DA SILVA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
03147490000141,ALMIR OLIVEIRA SILVA DE ITABUNA,,,,,,,,,,,,True,,0,True,True
51808113,ALVARO JOSE PEREIRA DOS SANTOS,,,,,,,,,,,,True,,0,True,True
35018913,ANDREA PINHEIRO DOS SANTOS LTDA,,,,,,,,,,,,True,,0,True,True
1822913,ANJOS NACIONAL GAS LTDA,,,,,,,,,,,,True,,0,True,True
09565545000110,ARGEMIRO NETO DA SILVA MACHADO,,,,,,,,,,,,True,,0,True,True
36449713,ATEVALDO DE J SANTOS,,,,,,,,,,,,True,,0,True,True
07802126000129,AUTO POSTO CACHOEIRINHA DE UNA EIRELI,,,,,,,,,,,,True,,0,True,True
23274613,AZUL BRASIL GAS LTDA,,,,,,,,,,,,True,,0,True,True
04059389000100,BASTOS COMERCIO E REVENDEDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
46249913,BERG COMERCIAL DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
20999113,CHAMA O GAS E AGUA MINERAL LTDA,,,,,,,,,,,,True,,0,True,True
19706613,C. J. OLIVEIRA SANTOS,,,,,,,,,,,,True,,0,True,True
2789213,COMERCIO VAREJISTA VALENTINA LTDA,,,,,,,,,,,,True,,0,True,True
21565413,D BATISTA DA SILVA SANTOS COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
09203002000152,DEL GAS DISTRIBUIDORA LTDA,,,,,,,,,,,,True,,0,True,True
23567313,DIEGO LOURO DE FIGUEIREDO,,,,,,,,,,,,True,,0,True,True
27243413,DISTRIBUIDORA DE GAS ITABELA LTDA,,,,,,,,,,,,True,,0,True,True
1537713,ESPERANCA COMERCIO DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
09018083000110,FABIANO SANTOS DA SILVA,,,,,,,,,,,,True,,0,True,True
08240096000177,GMS DISTRIBUIDORA DE GAS LIQUEFEITO LTDA,,,,,,,,,,,,True,,0,True,True
27875413,GRAPIUNA TOP GAS LIQ DE PETROLEO SOC UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
27875413,GRAPIUNA TOP GAS LIQ DE PETROLEO SOC UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
27875413,GRAPIUNA TOP GAS LIQ DE PETROLEO SOC UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
27875413,GRAPIUNA TOP GAS LIQ DE PETROLEO SOC UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
27875413,GRAPIUNA TOP GAS LIQ DE PETROLEO SOC UNIPESSOAL LTDA,,,,,,,,,,,,True,,0,True,True
08198743000120,G S VIANA DEPOSITO DE GAS E AGUA MINERAL LTDA,,,,,,,,,,,,True,,0,True,True
37319213,G V CENTRAL DO GAS LIMITADA,,,,,,,,,,,,True,,0,True,True
48509513,HERLANIA DOS SANTOS FREIRE,,,,,,,,,,,,True,,0,True,True
44784713,JEFFSON OLIVEIRA BRAGA COMERCIO GLP LTDA,,,,,,,,,,,,True,,0,True,True
05284130000117,J N DE FARIAS FILHO,,,,,,,,,,,,True,,0,True,True
26507913,JOAO PAULO DUARTE DA LUZ,,,,,,,,,,,,True,,0,True,True
02947245000156,JOSE IVO DE SOUSA,,,,,,,,,,,,True,,0,True,True
08918908000271,JUBARTE COMERCIAL DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05743365000120,KARLA GONCALVES DE SOUZA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
37917513,L GOMES DOS SANTOS DE IBICARAI,,,,,,,,,,,,True,,0,True,True
15284313,LIVIA ALVES DOS SANTOS,,,,,,,,,,,,True,,0,True,True
22221713,MARIA ALICE SANTOS DA PAIXAO,,,,,,,,,,,,True,,0,True,True
03380498000315,MAX REVENDA DE GAS EIRELI,,,,,,,,,,,,True,,0,True,True
03380498000153,MAX REVENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
35542213,NAIANA DOS SANTOS OLIVEIRA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
00149576000115,NARA FARIAS DOS REIS SANTOS,,,,,,,,,,,,True,,0,True,True
06141059000186,PAULO MACEDO RIOS,,,,,,,,,,,,True,,0,True,True
07220963000140,POLIGAS CENTRAL DE AGUA E GAS LTDA,,,,,,,,,,,,True,,0,True,True
55881513,RTR COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
23161513,SANTOS E MESSIAS LTDA,,,,,,,,,,,,True,,0,True,True
1817513,T DE MOURA ALMEIDA,,,,,,,,,,,,True,,0,True,True
239213,TENILDA SILVA MARQUES DOS SANTOS,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
47561613,TOP GAS VENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
14039613,W CARVALHO DO NASCIMENTO,,,,,,,,,,,,True,,0,True,True
43945613,WVANILDO SOUSA ALVES LTDA,,,,,,,,,,,,True,,0,True,True
17816113,A BARONESA GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
40044713,ABRAMI GAS E CONVENIENCIA LTDA,,,,,,,,,,,,True,,0,True,True
05924523000148,A C ROZIN FERRAMENTAS,,,,,,,,,,,,True,,0,True,True
04229292000190,ADALSINO FRANCISCO DA SILVA JUNDIAI,,,,,,,,,,,,True,,0,True,True
08304817000165,ADRIANO SALIM DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
29159413,AGUIGAS COMERCIAL LTDA,,,,,,,,,,,,True,,0,True,True
01291740000197,A L CARVALHO MARCONDES E CIA LTDA,,,,,,,,,,,,True,,0,True,True
66049613,ALDEMIR BARBOSA DE CASTRO LTDA,,,,,,,,,,,,True,,0,True,True
03856463000148,ALESSANDRO CRUZ CASA BRANCA,,,,,,,,,,,,True,,0,True,True
3766913,ALEXANDRE MARCOS FREITAS,,,,,,,,,,,,True,,0,True,True
39987513,ALINE GONCALVES MATOS,,,,,,,,,,,,True,,0,True,True
4644813,ALMEIDA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
4114413,ALO GAS RESIDENCIAL COMERCIO DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
04982876000131,ALVES E MOREIRA ALVES LTDA,,,,,,,,,,,,True,,0,True,True
46698213,A M ROCHA GAS LTDA,,,,,,,,,,,,True,,0,True,True
44682313,ANDREA MENDONCA SPRICIGO CRUZ COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
44682313,ANDREA MENDONCA SPRICIGO CRUZ COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
31848113,ANDRESSA VERONIK DO AMARAL SILVA,,,,,,,,,,,,True,,0,True,True
02617147000150,ANGELA M C DA COSTA BRAMBILLA,,,,,,,,,,,,True,,0,True,True
18231313,ANTONIO CREONE ROCHA,,,,,,,,,,,,True,,0,True,True
32084613,ANTONIO JORGE DA SILVA,,,,,,,,,,,,True,,0,True,True
34828213,ANTONIO REGINALDO MOREIRA,,,,,,,,,,,,True,,0,True,True
05628777000119,APARECIDA INES VASQUES CAPODIFOGLIO,,,,,,,,,,,,True,,0,True,True
14933313,APARECIDA SOARES BARBAIS,,,,,,,,,,,,True,,0,True,True
40299413,ARMAZEM 3 PONTES LTDA,,,,,,,,,,,,True,,0,True,True
47729113,ARPOADOR GAS LTDA,,,,,,,,,,,,True,,0,True,True
74319513,ATAGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
62743713,ATLANTICO COMERCIO DE GAS E TRANSPORTE LTDA,,,,,,,,,,,,True,,0,True,True
42476413,BIEL DISTRIBUIDORA DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
4706913,BOLONHEZI DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
11950413,BRAGGION COMERCIO E TRANSPORTES LTDA,,,,,,,,,,,,True,,0,True,True
34169113,BRASA GAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
4387613,B R ROMAO VAZ,,,,,,,,,,,,True,,0,True,True
05704863000163,BRUNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
04884386000100,CANAZART E SOARES COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
29287613,CAPELA GAS COMERCIAL LTDA,,,,,,,,,,,,True,,0,True,True
05242134000132,CARLOS DE JESUS GAS,,,,,,,,,,,,True,,0,True,True
54674913,CASA DO NORTE DISTRIBUIDORA DE GAS E AGUA MINERAL LTDA,,,,,,,,,,,,True,,0,True,True
51042113,CASSIO G PORTELA SERRA,,,,,,,,,,,,True,,0,True,True
52828413,CERGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
04833218000188,CESAR GAS COMERCIO E TRANSPORTE EIRELI,,,,,,,,,,,,True,,0,True,True
4111213,CIA DO GAS DE PORTO FERREIRA LTDA,,,,,,,,,,,,True,,0,True,True
68412413,CICERO JOSE DOS SANTOS ITU,,,,,,,,,,,,True,,0,True,True
30731613,CLAITON GAS EIRELI,,,,,,,,,,,,True,,0,True,True
14261613,CLAUDEMIR GIANOTTO LTDA,,,,,,,,,,,,True,,0,True,True
29504313,CLAUDIO VENDRAMINI,,,,,,,,,,,,True,,0,True,True
45809113,C LAZARI DA SILVA LTDA,,,,,,,,,,,,True,,0,True,True
31645413,COLIBRIS COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
29947713,COMERCIAL ALMEIDA GAS E INSTALACOES LTDA,,,,,,,,,,,,True,,0,True,True
47469113,COMERCIAL DAE LTDA,,,,,,,,,,,,True,,0,True,True
48723513,COMERCIAL ITUGAS LTDA,,,,,,,,,,,,True,,0,True,True
11351113,COMERCIAL REIS E LAIA LTDA,,,,,,,,,,,,True,,0,True,True
49726313,COMERCIO DE GAS AMPARO LTDA,,,,,,,,,,,,True,,0,True,True
47961113,COMERCIO DE GAS AURELIO LTDA,,,,,,,,,,,,True,,0,True,True
47961113,COMERCIO DE GAS AURELIO LTDA,,,,,,,,,,,,True,,0,True,True
47961113,COMERCIO DE GAS AURELIO LTDA,,,,,,,,,,,,True,,0,True,True
38463713,COMERCIO DE GAS E AGUA TUBARAO LTDA,,,,,,,,,,,,True,,0,True,True
05118630000189,COMERCIO DE GAS FELTRIM LTDA,,,,,,,,,,,,True,,0,True,True
12647713,COMERCIO E TRANSPORTE DE GAS ITAPEVI LTDA,,,,,,,,,,,,True,,0,True,True
5712913,COSTA E SANTOS GAS LTDA,,,,,,,,,,,,True,,0,True,True
1342613,CRECIO G. S. E CIA. LTDA,,,,,,,,,,,,True,,0,True,True
08452795000180,DAIANE CRISTINA GALASSI,,,,,,,,,,,,True,,0,True,True
18285413,DAIANE MICHELI VIEIRA DE SOUZA,,,,,,,,,,,,True,,0,True,True
03574000000193,DANIEL DE PONTES PAIVA,,,,,,,,,,,,True,,0,True,True
04617610000190,DELI RIBEIRO SANTANA HORTOLANDIA,,,,,,,,,,,,True,,0,True,True
30247913,DEPOSITO DE GAS E AGUA CABREUVA LTDA,,,,,,,,,,,,True,,0,True,True
07328380000722,DEPOSITO DE GAS JARDIM BOM SUCESSO LTDA,,,,,,,,,,,,True,,0,True,True
55799813,DEPOSITO DE GAS NACOES LTDA,,,,,,,,,,,,True,,0,True,True
07025121000307,DEPOSITO DE GAS SANTA CLARA LTDA,,,,,,,,,,,,True,,0,True,True
68338413,DEPOSITO DE GAS TREVISAN LTDA,,,,,,,,,,,,True,,0,True,True
36986213,DEPOSITO EUROPA DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
55942113,DEUS PODEROSO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
4946313,D F DA SILVA GAS E AGUA,,,,,,,,,,,,True,,0,True,True
33855713,DIONE CELIO FERREIRA,,,,,,,,,,,,True,,0,True,True
55771913,DISK GAS DO PAI LTDA,,,,,,,,,,,,True,,0,True,True
69249513,DISTRIBUIDORA DE GAS SAO GABRIEL LTDA,,,,,,,,,,,,True,,0,True,True
05106196000117,DISTRIBUIDORA DE GAS ZAMPOLI LTDA,,,,,,,,,,,,True,,0,True,True
07153276000159,DISTRIBUIDORA DE GLP CEREJEIRA ARTUR NOGUEIRA LTDA,,,,,,,,,,,,True,,0,True,True
43471813,DISTRIBUIDORA DE GLP CEREJEIRA DE JUNDIAI LTDA,,,,,,,,,,,,True,,0,True,True
03913773000157,DISTRIBUIDORA DE GLP CEREJEIRA LTDA,,,,,,,,,,,,True,,0,True,True
39292613,DISTRIBUIDORA DE GLP CEREJEIRA MAIRINQUE LTDA,,,,,,,,,,,,True,,0,True,True
29664513,DOIS IRMAOS PG AGUAS LTDA,,,,,,,,,,,,True,,0,True,True
10559113,DOUGLAS HENRIQUE PIMENTA GAS,,,,,,,,,,,,True,,0,True,True
52640613,D R S COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08401772000147,EDEN GAS LTDA,,,,,,,,,,,,True,,0,True,True
11474513,EDSON ARLEI BUENO DA SILVA,,,,,,,,,,,,True,,0,True,True
96238213,EDSON GILMAR UNGLAUB E CIA LTDA,,,,,,,,,,,,True,,0,True,True
71888313,EDSON OIA,,,,,,,,,,,,True,,0,True,True
06114858000163,EDUARDO JOSE SOARES GAS,,,,,,,,,,,,True,,0,True,True
26779213,EF DE SOUSA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
45953513,EJF DISTRIBUIDORA DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
74232813,E J NASCIMENTO E M L SILVA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
1043813,ELIZABETE TOMAZ BARBOSA,,,,,,,,,,,,True,,0,True,True
13035413,EUNICE MORAES DE FREITAS,,,,,,,,,,,,True,,0,True,True
46838713,FABIANO PINHEIRO DA SILVA COMERCIO DE GAS GLP LTDA,,,,,,,,,,,,True,,0,True,True
20086213,FABRICIO PEREIRA PAIVA ITU,,,,,,,,,,,,True,,0,True,True
20674813,F E F PONS LTDA,,,,,,,,,,,,True,,0,True,True
10341113,FERNANDO E FERNANDO RIBEIRO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
62485413,FRANCISCO DE OLIVEIRA VOTORANTIM,,,,,,,,,,,,True,,0,True,True
1905513,GARCIA GAS EIRELI,,,,,,,,,,,,True,,0,True,True
51237813,GAS AVENIDA LTDA,,,,,,,,,,,,True,,0,True,True
23761313,GASCONFI DISTRIBUIDORA GAS LTDA,,,,,,,,,,,,True,,0,True,True
1780913,GAS GOLFINHO COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
55324613,GB COMERCIO E DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
01589640000141,GENEZIO MOMBERG PLENS GUAREI,,,,,,,,,,,,True,,0,True,True
25072213,G GAS COMERCIO E TRANSPORTE LTDA,,,,,,,,,,,,True,,0,True,True
01294510000181,GH GRANADO DE SOUZA LTDA,,,,,,,,,,,,True,,0,True,True
47884413,GILSON GOMES DOS SANTOS GAS,,,,,,,,,,,,True,,0,True,True
27234113,GJGG COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
19938113,GJGG HORTOLANDIA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
11322413,GUACUGAS COMERCIO E DISTRIBUIDORA DE GAS EIRELI,,,,,,,,,,,,True,,0,True,True
16831313,GUARACI VANDERLEI NEVES,,,,,,,,,,,,True,,0,True,True
55669613,GUILHERME BRITO GAS LTDA,,,,,,,,,,,,True,,0,True,True
55275113,GUILHERME GAS LTDA,,,,,,,,,,,,True,,0,True,True
3500213,GUILHERME KUHL GOMES,,,,,,,,,,,,True,,0,True,True
12050213,HANJHO COMERCIO DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
26353913,ITALY GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
